time,open,high,low,close,Volume
1633305600,48232.78,56533.9,46914.845,54696.93,
1633910400,54677.15,62901.595,53928.4425,61532.1675,
1634515200,61527.5475,66993.3475,59521.5,60875.2975,
1635120000,60862.755,63709.4975,57394.72,61357.63,
1635724800,61359.0625,64307.2575,59484.82,63312.7675,
1636329600,63313.0675,68997.75,62523.145,65502.47,
1636934400,65502.4725,66354.41,55900.045,58666.18,
1637539200,58669.22,59442.02,53317.32,57322.77,
1638144000,57319.83,59239.19,41631.28,49467,
1638748800,49472.65,51980.92,46783.75,50109.38,
1639353600,50096.29,50220,45478.01,46696.22,
1639958400,46682.33,51862.22,45581.22,50799.86,
1640563200,50818.91,52103.63,45621.85,47317.13,
1641168000,47300.8,47577.04,40528.45,41868.49,
1641772800,41866.9,44443.4,39656.48,43171.39,
1642377600,43174.04,43476.37,36346.07,38053.15,
1642982400,38046.45,39732.91,35534.99,37923.56,
1643587200,37913.28,42703.12,36267.05,42417.63,
1644192000,42419.63,45866.71,41690.24,42073.76,
1644796800,42074.56,44776.31,37994.3,38386.55,
1645401600,38391.53,40308.98,34329.29,37711.29,
1646006400,37712.31,45352.71,37461.68,38423,
1646611200,38412.97,42592.68,37166.86,37790.82,
1647216000,37785.75,42403.4,37572.55,41277.41,
1647820800,41291.68,46948.42,40518.67,46856.67,
1648425600,46852.57,48222.96,44245.62,46415.99,
1649030400,46420.72,47190.3,41869.98,42155.88,
1649635200,42161.99,42417.21,39219.44,39687.65,
1650240000,39674.59,42974.36,38556.58,39465.69,
1650844800,39460.95,40794.43,37403.24,38479.3,
1651449600,38475.51,40032.42,33708.62,34027.56,
1652054400,34035.88,34225.88,25365.62,31293.29,
1652659200,31287.47,31288.29,28602.82,30264.11,
1653264000,30260.6,30630.21,27939.02,29449.54,
1653868800,29451.01,32384.54,29239.09,29899.4,
1654473600,29902.42,31737.04,26517.39,26565.12,
1655078400,26546.5,26849.82,17591.96,20552.98,
1655683200,20550.63,21867.79,19631.43,21029.53,
1656288000,21026.47,21517.6,18608.03,19292.67,
1656892800,19294.22,22452.18,19033.98,20843.12,
1657497600,20845.93,21662.48,18904.41,20793.29,
1658102400,20790.02,24277.96,20761.84,22586.22,
1658707200,22586.23,24675.03,20709.26,23315.95,
1659312000,23304.94,23645.97,22402.03,23181.62,
1659916800,23179.86,25045.61,22676.61,24314.02,
1660521600,24315.41,25207.71,20765.5,21495.97,
1661126400,21519.23,21902.85,19522.36,19550.11,
1661731200,19553.98,20573.94,19549.2,20004.08,
1662336000,20006.61,21861.83,18535.47,21839.13,
1662940800,21834.42,22789.75,19322.35,19420.94,
1663545600,19421.18,19910.47,18151.31,18808.52,
1664150400,18807.41,20379.09,18478.88,19057.33,
1664755200,19061.28,20470.34,18972.41,19445.94,
1665360000,19442.08,19946.71,18164.48,19263.43,
1665964800,19262.52,19699,18660.53,19570.93,
1666569600,19570.86,21067.55,19166.9,20628.62,
1667174400,20628.25,21472.01,20042.74,20914.74,
1667779200,20910.54,21068.96,15597.07,16309.05,
1668384000,16308.39,17145.88,15796.83,16255.15,
1668988800,16255.1,16786.79,15479.42,16424.41,
1669593600,16424.37,17263.68,16002.66,17113.75,
1670198400,17113.5,17421.22,16706.03,17091.9,
1670803200,17090.12,18365.03,16547.31,16745.81,
1671408000,16746.1,17014.17,16273.92,16828.9,
1672012800,16828.95,16962.26,16337.47,16613.48,
1672617600,16613.59,17158.47,16550.33,17124.86,
1673222400,17124.86,21322.68,17108.31,20884.18,
1673827200,20884.77,23354.14,20404.71,22717.7,
1674432000,22716.76,23955.61,22334.22,23750.97,
1675036800,23750.61,24258.14,22508.73,22938.34,
1675641600,22938.19,23444.46,21475.49,21787.12,
1676246400,21787.3,25249.69,21375.49,24288.51,
1676851200,24287.89,25254.28,22761.85,23558.98,
1677456000,23559.82,23984.14,22001.13,22428.98,
1678060800,22428.81,22595.64,19569,22242.23,
1678665600,22237.22,28462.78,21953.91,28051.94,
1679270400,28053.22,28910.47,26675.15,28001,
1679875200,27999.24,29175.12,26535.12,28189.84,
1680480000,28189.84,28782.17,27238.31,28336.98,
1681084800,28337.3,31043.23,28182.66,30320.82,
1681689600,30318.87,30470.98,27137.06,27592.89,
